,create_time,text,retweets,favorites,word_tokens,text_clean,polarity,subjectivity,sentiment_2,keywords
126,2020-10-17 19:39:01,Sean is a great warrior. His opponent is a Pelosi puppet. Vote for Sean Parnell ASAP. Thanks! https://t.co/VT3IWZ4nbF,19447,59604.0,18,sean great warrior opponent pelosi puppet vote sean parnell asap thanks,0.525,0.475,positive,other
127,2020-10-17 19:33:45,RT @DonaldJTrumpJr: The same media that set their hair on fire every time a bogus Russia story came out is now ignoring evidence that the B…,40426,96763.49,25,rt donaldjtrumpjr media set hair fire every time bogus russia story came ignoring evidence b,0.0,0.125,neutral,other
128,2020-10-17 19:33:30,RT @ArthurSchwartz: Joe is losing his cool. Sounds like the NY Post is right over the target.,11976,96763.49,17,rt arthurschwartz joe losing cool sounds like ny post right target,0.31785714285714284,0.5928571428571429,positive,other
129,2020-10-17 19:18:35,100% True! https://t.co/QWvpzSopkl,20445,68886.0,2,100 true,0.4375,0.65,positive,other
130,2020-10-17 19:17:11,Great! https://t.co/uROw5ntYPe,12729,49639.0,2,great,1.0,0.75,positive,other
131,2020-10-17 19:15:44,Biden is a National Security threat! https://t.co/vQIY8y5zbf,49884,138143.0,7,biden national security threat,0.0,0.0,neutral,other
132,2020-10-17 19:13:02,RT @PamBondi: Firefighters and Law Enforcement for Trump! 🇺🇸💙🇺🇸💙⁦@TeamTrump⁩ ⁦@realDonaldTrump⁩ ⁦@WomenforTrump⁩ ⁦@DanScavino⁩ https://t.co…,31403,96763.49,9,rt pambondi firefighters law enforcement trump teamtrump realdonaldtrump womenfortrump danscavino,0.0,0.0,neutral,other
133,2020-10-17 19:12:51,"She’s always been terrible &amp; unfair, just like most of the Fake News reporters, but I’ll still play the game. The p… https://t.co/OC0u1vZStJ",14677,52543.0,24,shes always terrible unfair like fake news reporters ill still play game p,-0.38,0.78,negative,other
134,2020-10-17 19:08:02,RT @ChuckRossDC: NEW: Ron Johnson letter to Chris Wray about the Biden laptop https://t.co/OH9Imo8imO,12005,96763.49,14,rt chuckrossdc new ron johnson letter chris wray biden laptop,0.13636363636363635,0.45454545454545453,positive,other
135,2020-10-17 19:07:51,"RT @EricTrump: The salary of a U.S. Senator is $174,000 per year. This is Joe Biden’s house.... seems legit 🙄 https://t.co/DtD0DzXlrY",45023,96763.49,19,rt erictrump salary senator per year joe bidens house seems legit,0.0,0.0,neutral,other
136,2020-10-17 16:28:45,"RT @TheRightMelissa: White Liberals on twitter:  #RacistTrump

#BlacksForTrump: nope https://t.co/UgZcvd9rvP",19731,96763.49,10,rt therightmelissa white liberals twitter racisttrump blacksfortrump nope,0.0,0.0,neutral,other
137,2020-10-17 16:19:20,SLEEPY JOE BIDEN IS PROPOSING THE BIGGEST TAX HIKE IN OUR COUNTRY’S HISTORY! CAN ANYBODY REALLY VOTE FOR THIS?,47440,211965.0,20,sleepy joe biden proposing biggest tax hike countrys history anybody really vote,0.2,0.2,positive,other
138,2020-10-17 16:17:59,"RT @TheRightMelissa: @realDonaldTrump Please also make sure you have all the information you need to vote. Share this with friends, family…",6516,96763.49,20,rt therightmelissa realdonaldtrump please also make sure information need vote share friends family,0.5,0.8888888888888888,positive,other
139,2020-10-17 16:17:41,RT @TheRightMelissa: @realDonaldTrump We are in the home stretch. Biden is getting Billions$ from Soros &amp; others. President Trump relies on…,9676,96763.49,20,rt therightmelissa realdonaldtrump home stretch biden getting billions soros others president trump relies,0.0,0.0,neutral,other
140,2020-10-17 16:01:47,GIANT RED WAVE COMING!,75973,432096.0,4,giant red wave coming,0.0,0.5,neutral,other
141,2020-10-17 16:00:33,"....practically nothing. Both Senators became totally unelectable, couldn’t come even close to winning their primar… https://t.co/Pe2cLujUci",9722,39492.0,16,practically nothing senators became totally unelectable couldnt come even close winning primar,0.25,0.75,positive,other
142,2020-10-17 16:00:32,Senator Little Ben Sasse of the Great State of Nebraska seems to be heading down the same inglorious path as former… https://t.co/Uy1SHbE2Iw,15507,60007.0,21,senator little ben sasse great state nebraska seems heading inglorious path former,0.11423611111111112,0.41597222222222224,positive,other
143,2020-10-17 13:39:18,...Nomination to run for a second term. Then he went back to his rather stupid and obnoxious ways. Must feel he can… https://t.co/SAdcu1CoUJ,13919,63298.0,22,nomination run second term went back rather stupid obnoxious ways must feel,-0.26666666666666666,0.3333333333333333,negative,other
144,2020-10-17 13:39:18,"The least effective of our 53 Republican Senators, and a person who truly doesn’t have what it takes to be great, i… https://t.co/iAbs8r7aEE",19285,78524.0,22,least effective 53 republican senators person truly doesnt takes great,0.3666666666666667,0.65,positive,other
145,2020-10-17 13:30:39,Trump in Georgia: ‘Nobody Has Done More for the Black Community‘ https://t.co/CPH68LRFcg via @BreitbartNews,14306,57965.0,14,trump georgia nobody done black community via breitbartnews,0.16666666666666669,0.4666666666666667,positive,other
146,2020-10-17 04:19:44,RT @RepMattGaetz: Democrats and the media told us over and over again the Bidens were being falsely accused of improper behavior with Buris…,32452,96763.49,22,rt repmattgaetz democrats media told us bidens falsely accused improper behavior buris,-0.4000000000000001,0.6,negative,other
147,2020-10-17 02:06:10,https://t.co/DZpnte42vi,16442,70147.0,1,,0.0,0.0,neutral,other
148,2020-10-17 02:05:54,https://t.co/2mkecBJH46,11349,47984.0,1,,0.0,0.0,neutral,other
149,2020-10-17 02:05:27,https://t.co/t7MUFQi3G2,12179,54369.0,1,,0.0,0.0,neutral,other
150,2020-10-17 02:04:01,"RT @DanScavino: 🚨HAPPENING NOW‼️
10/16/20–Macon, GA! MAGA🇺🇸🦅
🌐https://t.co/zqgeZML9Hf https://t.co/pY20ZQ6sUz",13698,96763.49,4,rt danscavino happening ga maga,0.0,0.0,neutral,other
151,2020-10-17 01:19:11,"THANK YOU MACON, GEORGIA!
https://t.co/jjnVrVgQWY",20726,98546.0,5,thank macon georgia,0.0,0.0,neutral,other
152,2020-10-16 22:53:54,"Getting ready to land in Macon, Georgia. Another giant crowd. See you soon!",26328,201523.0,13,getting ready land macon georgia another giant crowd see soon,0.1,0.75,positive,other
153,2020-10-16 22:27:54,https://t.co/SpBa6xZorz,14061,58369.0,1,,0.0,0.0,neutral,other
154,2020-10-16 22:27:43,https://t.co/74sqFSP4o3,12411,50032.0,1,,0.0,0.0,neutral,other
155,2020-10-16 22:27:38,"RT @TeamTrump: President @realDonaldTrump: Early voting in #Florida starts on MONDAY, and we are going to have a Red Wave!

VISIT: https://…",9132,96763.49,22,rt teamtrump president realdonaldtrump early voting florida starts monday going red wave visit,0.05,0.15,positive,other
156,2020-10-16 22:06:04,"THANK YOU OCALA, FLORIDA!
https://t.co/w6KmVYR6kA",17199,78492.0,5,thank ocala florida,0.0,0.0,neutral,other
157,2020-10-16 20:23:50,Getting ready to speak in Florida. Enjoy!,23099,183410.0,7,getting ready speak florida enjoy,0.35,0.5,positive,other
158,2020-10-16 18:56:46,"RT @GOP: The numbers speak for themselves! Pres. Trump has provided health care SAVINGS to our seniors.

AZ—premiums ⬇️22% after ⬆️64% w/ O…",13537,96763.49,18,rt gop numbers speak pres trump provided health care savings seniors azpremiums 22 64,0.0,0.0,neutral,other
159,2020-10-16 18:56:17,RT @GOP: “We love our senior citizens…You devoted your life to this country and I am devoting my life to you.”—@realDonaldTrump https://t.c…,11781,96763.49,21,rt gop love senior citizensyou devoted life country devoting life realdonaldtrump,0.5,0.6,positive,other
160,2020-10-16 18:49:04,"RT @TeamTrump: President @realDonaldTrump to seniors in #Florida: As long as I am President, NO ONE will lay a hand on your Medicare or Soc…",13155,96763.49,24,rt teamtrump president realdonaldtrump seniors florida long president one lay hand medicare soc,-0.05,0.4,negative,other
161,2020-10-16 18:48:44,RT @WhiteHouse: American seniors will be first in line when a safe and effective Coronavirus vaccine is approved! https://t.co/TN5jehx8Ay,7437,96763.49,19,rt whitehouse american seniors first line safe effective coronavirus vaccine approved,0.375,0.4083333333333333,positive,other
162,2020-10-16 18:48:38,"RT @WhiteHouse: JUST ANNOUNCED: We have finalized a partnership with @CVSHealth and @Walgreens to deliver the Coronavirus vaccine, when app…",11495,96763.49,19,rt whitehouse announced finalized partnership cvshealth walgreens deliver coronavirus vaccine app,0.0,0.0,neutral,other
163,2020-10-16 18:48:33,"RT @WhiteHouse: ""My heart breaks for every grieving family that has lost a precious loved one,"" President @realDonaldTrump said.

""Together…",9067,96763.49,19,rt whitehouse heart breaks every grieving family lost precious loved one president realdonaldtrump said together,0.6,0.9,positive,other
164,2020-10-16 18:48:28,"RT @WhiteHouse: President @realDonaldTrump is working hard every day to give America's 54 million seniors the care, support, and respect th…",6901,96763.49,19,rt whitehouse president realdonaldtrump working hard every day give america 54 million seniors care support respect th,-0.2916666666666667,0.5416666666666666,negative,other
165,2020-10-16 18:48:23,"RT @WhiteHouse: President @realDonaldTrump is in Fort Myers, Florida, with American seniors! 

""I will protect you, I will defend you, and…",8967,96763.49,20,rt whitehouse president realdonaldtrump fort myers florida american seniors protect defend,0.0,0.0,neutral,other
166,2020-10-16 16:30:01,"Biden made another big mistake. He totally mixed up two Crime Bills. Didn’t have a clue (as usual!). Also, he freel… https://t.co/gTbzJ6yVPL",37981,158377.0,22,biden made another big mistake totally mixed two crime bills didnt clue usual also freel,-0.10416666666666667,0.19999999999999998,negative,other
167,2020-10-16 16:13:57,https://t.co/10v8v4mVgO,19571,62410.0,1,,0.0,0.0,neutral,other
168,2020-10-16 16:03:49,"RT @WhiteHouse: Today, President @realDonaldTrump is in Florida to talk with seniors about his plan to keep healthcare affordable, protect…",11769,96763.49,19,rt whitehouse today president realdonaldtrump florida talk seniors plan keep healthcare affordable protect,0.0,0.0,neutral,other
169,2020-10-16 16:03:42,"RT @WhiteHouse: The Trump Administration stands with Florida small businesses, who have received $32.2 BILLION in @SBAgov loans to keep the…",6832,96763.49,19,rt whitehouse trump administration stands florida small businesses received billion sbagov loans keep,-0.25,0.4,negative,other
170,2020-10-16 12:36:29,There is a nasty rumor out there that @SenatorCollins of Maine will not be supporting our great United States Supre… https://t.co/Gn2fxyEpr9,28691,107895.0,20,nasty rumor senatorcollins maine supporting great united states supre,0.01666666666666668,0.6666666666666666,positive,other
171,2020-10-16 12:22:12,"Big T was not a reference to me, but rather to Big Tech, which should have been properly pointed out in Twitter’s Fake Trending Section!",28048,124085.0,26,big reference rather big tech properly pointed twitters fake trending section,-0.15625,0.325,negative,other
172,2020-10-16 12:15:38,"Steve Scully of @cspan had a very bad week. When his name was announced, I said he would not be appropriate because… https://t.co/qqeXBAIl35",23021,89995.0,22,steve scully cspan bad week name announced said would appropriate,-0.2049999999999999,0.6833333333333333,negative,other
173,2020-10-16 11:29:10,Very good reviews on last night’s @NBCNews Town Hall in Miami. Thank you!!!,24836,155422.0,14,good reviews last nights nbcnews town hall miami thank,0.45499999999999996,0.4233333333333334,positive,other
174,2020-10-16 11:24:43,"Polls numbers are looking very strong. Big crowds, great enthusiasm. Massive RED WAVE coming!!!",54307,290656.0,14,polls numbers looking strong big crowds great enthusiasm massive red wave coming,0.27266666666666667,0.5606666666666666,positive,other
175,2020-10-16 11:20:20,RT @Brexit: BREAKING: Boris Johnson says the U.K. will now get ready to split from the EU’s single market and customs union without a new t…,7475,96763.49,25,rt brexit breaking boris johnson says get ready split eus single market customs union without new,0.0883116883116883,0.3896103896103896,positive,other
176,2020-10-16 11:17:59,"RT @RandPaul: Biden/Harris will raise your taxes. Fact Check: True.  

VP Biden said so last week when he said he would repeal the Trump ta…",13844,96763.49,23,rt randpaul raise taxes fact check true vp biden said last week said would repeal trump ta,0.175,0.35833333333333334,positive,other
177,2020-10-16 11:17:47,Biden lied Pennsylvania! https://t.co/zmD8Ew0bmS,21577,72761.0,4,biden lied pennsylvania,0.0,0.0,neutral,other
178,2020-10-16 11:15:55,RT @RandPaul: Somebody is mad that @realDonaldTrump didn’t start any wars and wants to leave the ones we are in. Vote Biden/Harris if you w…,18448,96763.49,24,rt randpaul somebody mad realdonaldtrump didnt start wars wants leave ones vote w,-0.2125,0.55,negative,other
179,2020-10-16 11:14:56,RT @RandPaul: Open the schools! I wonder where the “listen to the science” people will go when the science doesn’t support their fearmonger…,13203,96763.49,23,rt randpaul open schools wonder listen science people go science doesnt support fearmonger,0.0,0.5,neutral,other
180,2020-10-16 11:14:42,RT @RandPaul: Great meeting young cancer survivor Reed Elliotte yesterday at the #ProAmericaRally in Lexington KY. https://t.co/8PbQihCzP9,7149,96763.49,16,rt randpaul great meeting young cancer survivor reed elliotte yesterday proamericarally lexington ky,0.45,0.575,positive,other
181,2020-10-16 11:11:18,RT @sedawymoha: @RandPaul @realDonaldTrump Our Beloved President Donald The Man Of Peace And Prosperity To Great America And The Whole Worl…,6651,96763.49,20,rt sedawymoha randpaul realdonaldtrump beloved president donald man peace prosperity great america whole worl,0.5666666666666667,0.7166666666666667,positive,other
182,2020-10-16 11:10:55,RT @Chicago1Ray: @RandPaul @realDonaldTrump No more blood for oil as long as @realDonaldTrump is President ✔,6653,96763.49,14,rt chicago1ray randpaul realdonaldtrump blood oil long realdonaldtrump president,-0.15,0.45,negative,other
183,2020-10-16 11:10:41,Thank you! https://t.co/ceq1n14MYa,8047,43875.0,3,thank,0.0,0.0,neutral,other
184,2020-10-16 11:10:07,"RT @kealoha20: @RandPaul @realDonaldTrump True Goodness,Righteousness,Selflessness,Love of Country n her People SHINES Forth from Our Presi…",5836,96763.49,17,rt kealoha20 randpaul realdonaldtrump true goodness righteousness selflessness love country n people shines forth presi,0.35,0.65,positive,other
185,2020-10-16 11:08:46,"RT @GrammaYayam164: @RandPaul @realDonaldTrump Wonderful. Thank you, Senator Paul.",3094,96763.49,8,rt grammayayam164 randpaul realdonaldtrump wonderful thank senator paul,1.0,1.0,positive,other
186,2020-10-16 11:08:43,RT @Dave6971: @LG24321 @RandPaul @realDonaldTrump Oh look the warmongers at the NY Times are coming up with a new excuse on why U.S. Troops…,4584,96763.49,20,rt dave6971 lg24321 randpaul realdonaldtrump oh look warmongers ny times coming new excuse troops,0.043181818181818175,0.25227272727272726,positive,other
187,2020-10-16 11:06:27,"RT @kevin231: @RandPaul @realDonaldTrump He has my vote, Rand, please move to NY and save us!",3741,96763.49,15,rt kevin231 randpaul realdonaldtrump vote rand please move ny save us,0.0,0.0,neutral,other
188,2020-10-16 11:05:01,RT @ibezzant: @RandPaul @realDonaldTrump If he's reelected I expect the party and his base to hold him to that promise because that would b…,3047,96763.49,23,rt ibezzant randpaul realdonaldtrump reelected expect party base hold promise would b,-0.8,1.0,negative,other
189,2020-10-16 11:04:34,"RT @village_jordan: @RandPaul @realDonaldTrump 272 Generals sign in supprt of DJT, MSM focus on 4 or 5 who do not support Peace thru Strean…",5109,96763.49,19,rt randpaul realdonaldtrump 272 generals sign supprt djt msm focus 4 5 support peace thru strean,0.0,0.0,neutral,other
190,2020-10-16 11:04:15,"RT @romans_8_1: @RandPaul @miamijj48 @realDonaldTrump In general, the press never brings this up. This is something both sides should be ha…",4003,96763.49,18,rt randpaul miamijj48 realdonaldtrump general press never brings something sides ha,0.05000000000000002,0.5,positive,other
191,2020-10-16 11:03:36,RT @beinlibertarian: @RandPaul @realDonaldTrump Thank you @RandPaul and @realDonaldTrump for your efforts in ending this decades long mista…,3458,96763.49,17,rt beinlibertarian randpaul realdonaldtrump thank randpaul realdonaldtrump efforts ending decades long mista,-0.05,0.4,negative,other
192,2020-10-16 11:01:46,"RT @AmericanEsther: @RandPaul @realDonaldTrump Thank the Lord most High!🙏🏻
God bless the peacemakers @realDonaldTrump🙏🏻
God bless our brave…",4248,96763.49,16,rt americanesther randpaul realdonaldtrump thank lord high god bless peacemakers realdonaldtrump god bless brave,0.5,0.5,positive,other
193,2020-10-16 11:01:32,RT @cjtruth: @RandPaul @QarriorP @realDonaldTrump Amen!  Not a lot of people understand what @realDonaldTrump has done!  It is truly amazin…,5365,96763.49,19,rt cjtruth randpaul qarriorp realdonaldtrump amen lot people understand realdonaldtrump done truly amazin,0.0,0.0,neutral,other
194,2020-10-16 11:01:28,"RT @RandPaul: In his term, @realDonaldTrump has already brought home thousands of our brave soldiers. He wants the rest home by Christmas a…",12749,96763.49,22,rt randpaul term realdonaldtrump already brought home thousands brave soldiers wants rest home christmas,0.5,0.55,positive,other
195,2020-10-16 11:00:50,"Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!! https://t.co/ai2vTb1V3G",14286,62059.0,14,thank libertarians getting done fast vote trump,0.48828125,0.6,positive,other
196,2020-10-16 10:57:56,"RT @RandPaul: #AmyConeyBarrett will make an excellent justice that will serve our country and Constitution well, and I look forward to seei…",12820,96763.49,21,rt randpaul amyconeybarrett make excellent justice serve country constitution well look forward seei,1.0,1.0,positive,other
197,2020-10-16 10:57:47,"RT @RandPaul: Democrats seem to think all justices are politicians, and so they want a politician that’ll vote for their cases instead of a…",7879,96763.49,24,rt randpaul democrats seem think justices politicians want politician thatll vote cases instead,0.0,0.0,neutral,other
198,2020-10-16 10:57:01,The process has long begun. Happening fast! https://t.co/nLLq7x0Bim,8479,32900.0,8,process long begun happening fast,0.1,0.5,positive,other
199,2020-10-16 10:53:37,Great! https://t.co/1CoWvrMkN2,5325,26060.0,2,great,1.0,0.75,positive,other
